mins,fgm,fga,3pm,3pa,ftm,fta,dreb,oreb,reb,ast,stl,blk,to,pf,+/-,pts
23,4,11,0,3,4,11,2,3,5,2,0,0,0,0,5,10
21,7,12,1,2,7,12,1,3,4,2,1,0,0,2,15,15
22,1,6,0,0,1,6,0,2,2,2,2,1,0,1,3,2
36,8,16,2,5,8,16,0,3,3,2,0,0,0,3,-8,18
36,3,11,1,4,3,11,0,3,3,3,0,2,2,2,-8,11
45,8,17,2,4,8,17,2,5,7,0,1,0,1,3,5,25
43,6,11,2,3,6,11,0,0,0,2,0,0,1,5,3,14
30,1,5,0,1,1,5,0,1,1,2,1,0,1,3,-28,5
31,3,10,2,4,3,10,1,3,4,2,1,1,3,2,-17,10
40,6,21,1,5,6,21,0,5,5,2,0,0,2,5,4,17
38,7,17,3,3,7,17,0,2,2,4,0,0,0,2,-4,20
29,6,13,2,6,6,13,0,1,1,3,1,0,1,2,17,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,6,0,2,1,6,3,2,5,3,3,0,2,3,9,3
28,4,8,3,4,4,8,0,1,1,6,0,0,1,0,-13,11
20,3,3,0,0,3,3,0,3,3,3,0,0,0,2,15,8
27,3,8,0,4,3,8,1,2,3,6,1,0,3,2,-8,6
23,2,5,1,2,2,5,0,1,1,1,0,0,0,2,-16,5
25,6,12,4,8,6,12,1,3,4,7,1,0,2,2,16,18
19,1,6,1,5,1,6,1,2,3,7,0,0,1,3,17,3
21,1,4,1,1,1,4,2,1,3,4,1,0,1,3,-10,5
24,6,10,3,5,6,10,1,4,5,3,0,0,2,3,9,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,-2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,0,0,1,2,0,0,0,1,0,0,0,0,-2,2
3,1,4,0,1,1,4,0,0,0,0,0,0,1,0,-5,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,8,18,3,6,8,18,1,9,10,4,4,1,6,2,4,21
39,10,17,1,4,10,17,2,4,6,5,2,0,3,3,20,25
47,5,20,2,9,5,20,1,7,8,6,1,1,2,2,-9,24
40,10,13,7,9,10,13,0,2,2,8,3,0,1,2,22,31
37,4,11,4,9,4,11,0,2,2,8,3,0,6,4,16,14
38,5,12,2,7,5,12,0,4,4,6,2,1,2,1,17,15
36,7,14,3,6,7,14,1,3,4,6,0,0,3,3,11,21
36,8,14,5,9,8,14,1,3,4,4,2,0,3,4,12,29
41,8,16,3,5,8,16,3,3,6,10,3,0,3,2,15,26
40,4,15,1,5,4,15,1,7,8,0,3,0,2,4,-5,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,2,0,0,1,2,0,0,0,0,0,1,0,2,-12,2
17,1,3,0,0,1,3,1,3,4,3,1,1,0,3,13,4
6,1,2,0,1,1,2,0,2,2,0,1,0,2,0,5,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,6,1,2,4,6,0,3,3,0,0,0,0,4,-4,10
30,6,9,5,8,6,9,0,4,4,0,1,0,1,0,4,17
30,3,11,1,7,3,11,0,9,9,0,0,1,3,1,20,9
38,4,10,3,7,4,10,1,4,5,2,5,0,1,3,0,13
28,4,7,0,3,4,7,1,4,5,1,0,0,1,3,3,8
32,4,10,3,7,4,10,0,8,8,1,0,1,2,2,5,13
24,4,7,2,4,4,7,0,8,8,0,0,0,0,1,-6,10
29,3,9,2,5,3,9,0,6,6,1,1,0,1,2,-11,8
27,6,12,2,7,6,12,2,5,7,1,0,0,1,3,1,17
4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9,0
20,1,3,1,1,1,3,1,3,4,2,0,0,0,1,12,4
16,1,4,0,0,1,4,0,1,1,1,0,2,2,1,-17,2
33,3,11,1,5,3,11,1,2,3,4,0,0,3,1,-14,14
9,0,3,0,1,0,3,0,1,1,0,0,0,0,0,-2,0
20,4,9,0,1,4,9,0,0,0,3,0,0,1,0,-20,9
29,6,13,1,3,6,13,1,2,3,4,0,0,1,4,-9,14
9,0,2,0,2,0,2,0,1,1,3,0,0,1,1,12,0
34,6,10,1,3,6,10,1,7,8,2,1,0,2,1,-1,16
27,3,7,1,2,3,7,0,2,2,2,1,0,0,2,-10,7
35,5,12,2,5,5,12,2,1,3,4,0,0,1,1,-13,12
25,4,7,0,0,4,7,0,1,1,3,1,0,2,0,23,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,7,21,1,4,7,21,3,4,7,3,2,0,1,2,17,17
35,4,13,1,6,4,13,2,0,2,4,2,0,1,2,0,9
43,6,16,4,8,6,16,0,8,8,5,1,0,0,3,-5,19
36,9,14,1,4,9,14,0,2,2,1,1,0,3,1,-6,19
36,8,14,2,4,8,14,0,1,1,4,4,0,1,0,22,21
26,5,11,1,4,5,11,0,2,2,3,2,0,1,4,0,11
39,11,20,5,13,11,20,0,3,3,1,4,1,1,4,-4,27
33,3,9,0,4,3,9,0,2,2,1,1,0,0,3,19,6
30,7,13,3,4,7,13,0,2,2,4,1,0,3,2,13,19
20,4,10,0,1,4,10,2,3,5,0,0,0,1,3,7,11
18,1,5,0,1,1,5,0,2,2,0,1,1,2,2,3,2
20,4,8,3,3,4,8,1,1,2,0,3,2,0,0,-7,11
15,1,6,0,1,1,6,1,3,4,0,0,0,0,4,-2,4
25,8,12,2,4,8,12,3,2,5,0,0,0,0,3,10,18
23,4,6,2,3,4,6,0,1,1,2,1,0,1,2,9,12
18,0,4,0,1,0,4,0,5,5,1,1,1,1,2,-11,0
23,2,9,1,5,2,9,4,4,8,0,1,0,0,2,-5,8
19,3,5,1,2,3,5,1,3,4,1,1,0,0,0,-11,7
23,4,9,1,3,4,9,1,0,1,2,2,0,3,2,-9,10
15,2,5,0,0,2,5,2,4,6,0,1,0,2,3,0,4
25,3,8,0,1,3,8,3,2,5,1,0,0,0,4,13,7
18,4,9,0,0,4,9,2,2,4,0,1,1,2,1,5,8
25,10,14,0,0,10,14,4,4,8,0,0,0,2,4,11,25
22,3,7,1,1,3,7,5,1,6,0,1,1,3,0,-8,12
24,7,10,0,0,7,10,4,5,9,0,0,0,1,2,13,16
30,4,12,0,0,4,12,3,6,9,0,0,0,2,4,0,8
18,0,6,0,0,0,6,0,7,7,1,0,0,1,2,-13,2
23,10,16,0,1,10,16,7,3,10,0,0,2,2,1,1,23
26,9,16,0,0,9,16,4,6,10,0,2,1,2,4,6,22
30,6,17,2,3,6,17,2,4,6,12,4,1,1,1,14,15
27,4,11,3,5,4,11,0,4,4,7,1,0,4,5,1,15
43,8,15,5,7,8,15,0,6,6,12,6,1,5,4,14,28
34,11,19,1,3,11,19,1,2,3,9,3,1,4,4,-4,30
28,6,15,2,4,6,15,0,6,6,13,1,0,2,3,19,16
31,9,17,3,7,9,17,1,3,4,11,2,1,4,4,10,23
36,11,21,4,8,11,21,1,5,6,7,1,0,4,3,-9,26
33,5,15,0,4,5,15,0,4,4,10,3,0,2,1,-7,11
31,11,18,3,6,11,18,0,1,1,7,2,0,2,1,8,27
19,2,4,2,3,2,4,1,2,3,1,0,0,0,5,-11,6
24,1,8,1,4,1,8,1,4,5,4,1,2,1,2,1,5
23,1,1,1,1,1,1,0,2,2,3,0,1,2,5,20,6
16,2,6,0,2,2,6,2,2,4,1,2,1,2,5,-16,4
17,2,3,1,2,2,3,0,0,0,0,0,0,1,1,10,5
22,0,4,0,4,0,4,0,2,2,1,0,0,2,3,-13,2
16,2,5,1,2,2,5,0,0,0,1,0,0,0,4,-2,5
23,3,5,0,1,3,5,1,2,3,3,1,0,1,3,-2,11
10,0,3,0,1,0,3,0,1,1,0,0,0,2,0,-13,0
34,8,17,0,0,8,17,4,5,9,2,0,0,2,1,-6,16
28,12,17,0,0,12,17,4,7,11,2,0,0,0,2,21,25
36,10,19,0,0,10,19,5,8,13,1,1,0,3,3,5,22
29,2,7,0,0,2,7,2,6,8,2,0,0,1,4,-7,6
27,9,15,0,0,9,15,1,6,7,1,0,1,0,1,14,23
22,3,9,0,0,3,9,0,5,5,2,0,0,1,3,7,7
25,2,9,0,1,2,9,1,2,3,1,0,2,3,1,-20,5
30,9,13,0,0,9,13,6,4,10,5,0,0,2,4,23,25
26,7,11,0,0,7,11,1,1,2,0,0,0,0,3,-9,15
18,0,3,0,0,0,3,2,11,13,2,1,1,0,1,7,1
29,4,9,0,0,4,9,8,5,13,0,0,0,2,5,-2,8
14,0,1,0,0,0,1,1,2,3,0,0,1,1,1,-4,1
20,4,4,0,0,4,4,2,4,6,0,0,0,0,2,0,8
11,1,4,0,0,1,4,3,5,8,0,1,0,2,1,-3,2
19,2,4,0,0,2,4,4,4,8,0,0,0,1,2,-4,4
27,4,6,0,0,4,6,4,9,13,0,0,4,2,3,6,8
25,3,5,0,0,3,5,3,8,11,0,0,3,1,3,-3,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,1,1,1,0,1,0,0,0,0,0,-4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,3,0,0,1,3,1,1,2,0,1,0,0,3,5,2
6,0,2,0,0,0,2,0,1,1,1,0,0,0,1,0,0
8,4,4,0,0,4,4,0,2,2,0,0,0,1,1,-1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,7,2,2,6,7,0,5,5,2,1,1,1,2,7,16
16,2,6,0,0,2,6,0,0,0,5,2,1,1,0,-5,4
16,0,4,0,2,0,4,0,2,2,3,1,0,3,2,-3,3
6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
10,1,4,0,0,1,4,0,5,5,1,1,0,2,2,-1,2
29,2,7,2,4,2,7,0,8,8,2,2,1,1,3,-5,6
25,7,9,2,2,7,9,1,5,6,1,0,0,1,1,-9,18
30,5,12,2,6,5,12,0,5,5,0,1,0,0,2,-10,12
25,7,12,1,1,7,12,3,4,7,0,0,1,3,1,-4,17
31,6,12,2,4,6,12,1,5,6,4,0,1,0,2,4,15
27,2,9,1,1,2,9,4,2,6,1,1,0,1,0,3,5
18,2,4,1,1,2,4,0,3,3,1,0,0,1,3,14,9
29,1,10,0,4,1,10,3,5,8,3,2,0,1,1,-1,4
25,2,6,0,3,2,6,0,1,1,1,0,0,1,1,-29,8
14,1,4,0,3,1,4,1,0,1,0,0,0,0,0,-22,2
4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-4,0
15,0,1,0,0,0,1,2,2,4,0,0,0,1,3,-5,2
13,2,3,0,0,2,3,0,2,2,1,1,0,0,2,-4,4
19,1,6,0,0,1,6,0,1,1,0,0,1,3,1,3,4
16,2,2,0,0,2,2,1,5,6,1,0,0,2,1,-11,4
16,1,4,0,0,1,4,1,2,3,1,0,0,0,1,-10,2
16,2,5,0,0,2,5,1,2,3,0,0,0,0,2,-10,4
10,1,2,0,0,1,2,2,1,3,0,0,1,0,1,6,2
20,0,4,0,0,0,4,2,2,4,0,0,0,0,1,-18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,8,0,0,1,8,3,2,5,0,0,0,0,2,-6,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,2,0,0,2,2,1,0,1,0,0,0,0,0,4,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,4,0,1,0,4,0,1,1,4,1,0,0,2,-4,1
17,0,4,0,1,0,4,1,1,2,3,1,0,1,1,4,1
16,0,2,0,2,0,2,0,2,2,2,0,0,1,1,6,0
22,7,14,5,11,7,14,0,4,4,0,2,1,0,3,11,22
32,5,10,3,6,5,10,3,3,6,0,3,0,0,4,-3,13
30,1,3,1,2,1,3,1,6,7,1,0,0,0,2,14,3
41,6,12,2,6,6,12,4,3,7,4,1,0,3,6,-3,15
37,4,8,2,4,4,8,0,1,1,4,1,0,0,3,-2,10
26,5,9,0,1,5,9,0,1,1,4,2,0,0,2,22,10
31,5,7,2,3,5,7,0,2,2,1,1,0,3,1,-24,15
20,2,6,0,0,2,6,1,3,4,0,0,0,2,1,-14,4
26,4,8,1,3,4,8,1,3,4,4,4,0,2,5,1,12
37,5,8,2,5,5,8,0,5,5,4,1,0,1,4,2,16
30,5,11,2,5,5,11,3,3,6,2,1,5,4,3,17,15
27,10,18,3,9,10,18,1,5,6,2,2,2,0,6,0,26
37,5,17,0,3,5,17,4,6,10,2,3,2,1,1,-3,12
28,7,12,1,3,7,12,0,4,4,2,2,0,1,2,-1,17
34,7,11,2,4,7,11,2,10,12,4,1,3,1,1,12,16
29,4,9,2,5,4,9,1,4,5,2,0,3,1,6,-4,16
28,4,17,2,6,4,17,3,5,8,0,0,0,2,2,-11,13
30,4,9,2,5,4,9,0,4,4,0,0,3,1,5,4,13
31,5,12,2,4,5,12,1,4,5,2,2,2,1,3,-16,15
24,3,8,0,1,3,8,2,5,7,3,2,1,0,2,19,7
16,2,6,0,2,2,6,0,0,0,0,2,1,0,1,-5,4
24,1,4,0,2,1,4,1,1,2,1,0,0,0,3,5,2
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0
17,2,4,2,3,2,4,0,2,2,0,1,0,0,1,-4,8
13,0,2,0,1,0,2,0,1,1,0,0,0,0,2,-8,0
5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-6,3
21,0,2,0,1,0,2,0,3,3,1,0,0,0,1,-9,0
6,0,2,0,2,0,2,0,0,0,0,0,0,0,0,-3,0
21,1,7,0,5,1,7,0,0,0,0,1,0,0,1,-9,2
11,3,4,2,3,3,4,0,1,1,0,0,0,1,1,-7,8
20,2,4,0,0,2,4,2,2,4,2,0,1,0,3,-1,5
26,4,9,0,0,4,9,0,5,5,1,1,2,2,3,-3,14
27,5,7,0,0,5,7,6,3,9,1,1,0,0,1,3,13
28,6,13,0,0,6,13,7,8,15,1,0,1,1,5,-1,17
24,8,12,0,0,8,12,3,9,12,0,0,1,0,2,-1,17
17,2,5,0,0,2,5,2,3,5,1,0,1,1,3,-6,4
28,7,13,0,0,7,13,6,9,15,4,1,1,0,2,9,15
27,2,3,0,0,2,3,0,5,5,2,1,1,1,3,9,7
35,6,10,0,0,6,10,3,9,12,0,1,0,3,5,6,16
26,6,7,0,0,6,7,2,3,5,1,0,1,2,4,9,15
31,4,8,0,0,4,8,7,5,12,0,0,1,2,3,-14,9
15,3,6,0,0,3,6,0,2,2,0,0,2,1,4,-14,6
33,6,11,0,0,6,11,2,8,10,2,0,2,2,2,5,16
40,11,14,0,0,11,14,6,6,12,0,0,3,1,3,15,22
17,3,11,0,0,3,11,5,2,7,0,1,0,1,2,-15,6
20,4,7,0,0,4,7,1,7,8,0,0,2,3,1,-6,10
22,3,7,0,0,3,7,4,2,6,0,0,1,1,0,-4,10
25,3,5,0,0,3,5,4,4,8,0,0,2,2,2,0,7
24,5,8,0,0,5,8,3,2,5,0,0,1,0,1,28,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,7,0,1,1,7,0,0,0,0,0,0,1,0,-8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,-7,0
5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0
6,2,5,0,1,2,5,0,1,1,0,0,0,0,0,-4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,18,1,4,7,18,3,6,9,4,0,0,4,1,-9,17
22,4,11,0,3,4,11,1,3,4,3,3,0,3,0,9,8
32,11,19,0,3,11,19,0,4,4,2,1,0,1,2,14,28
36,9,17,0,2,9,17,1,0,1,6,2,0,1,2,13,21
17,3,6,1,3,3,6,0,4,4,1,1,1,3,4,-1,11
15,2,5,0,2,2,5,0,2,2,1,0,0,1,1,-9,4
24,5,7,1,1,5,7,0,3,3,3,0,1,2,1,-6,14
26,4,9,1,2,4,9,2,7,9,1,0,1,3,2,7,9
17,2,7,0,2,2,7,1,4,5,0,0,0,3,1,-8,6
13,3,5,1,2,3,5,1,1,2,2,1,2,1,2,1,7
21,3,7,0,2,3,7,0,5,5,0,0,0,1,4,-15,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,3,0,1,0,3,0,4,4,0,0,0,0,0,2,0
15,2,8,0,4,2,8,0,3,3,3,0,0,3,1,-7,6
29,2,9,0,2,2,9,1,4,5,7,0,0,5,3,-1,7
16,0,3,0,2,0,3,0,2,2,3,0,0,1,3,-8,0
17,3,6,1,2,3,6,1,0,1,0,2,0,1,1,7,8
18,4,7,2,5,4,7,0,2,2,0,0,0,0,3,0,10
14,1,2,1,2,1,2,1,0,1,1,1,0,1,2,-1,3
9,1,3,0,2,1,3,0,0,0,2,0,0,0,1,7,2
12,1,2,1,2,1,2,0,1,1,2,1,0,1,1,-2,3
28,2,5,1,4,2,5,1,8,9,3,1,0,2,4,13,5
19,1,2,1,2,1,2,1,3,4,2,1,0,0,0,15,3
15,1,2,1,2,1,2,1,1,2,3,1,0,0,3,11,3
27,6,12,1,6,6,12,0,7,7,1,2,2,3,4,16,21
37,7,20,3,8,7,20,0,8,8,4,1,0,5,2,-7,23
34,6,19,1,7,6,19,1,4,5,7,3,1,5,3,-9,21
36,6,12,3,7,6,12,1,2,3,5,3,0,4,3,-5,19
33,5,12,1,5,5,12,0,8,8,4,4,0,2,4,2,19
31,5,15,1,4,5,15,0,2,2,1,3,0,2,5,-15,12
35,9,20,4,8,9,20,1,3,4,1,0,2,2,3,-6,34
38,12,23,2,5,12,23,2,9,11,3,1,1,1,3,3,31
31,2,11,0,1,2,11,1,2,3,3,1,0,2,4,9,11
39,7,15,3,7,7,15,1,2,3,7,0,0,4,5,2,19
23,5,9,4,7,5,9,1,0,1,3,0,0,1,1,2,14
36,3,11,1,6,3,11,0,3,3,3,1,0,1,2,1,8
38,3,10,1,5,3,10,0,1,1,4,2,1,1,2,2,7
27,6,9,1,3,6,9,0,2,2,1,0,1,1,3,-4,14
43,9,19,6,12,9,19,0,5,5,6,3,1,1,2,20,24
32,4,12,2,6,4,12,0,1,1,2,1,0,1,0,-3,10
37,2,7,2,4,2,7,0,2,2,3,1,0,3,3,-1,10
25,4,9,3,7,4,9,0,1,1,3,1,0,2,2,-5,11
34,8,15,1,4,8,15,1,3,4,3,0,0,3,0,12,20
16,1,5,0,1,1,5,1,1,2,1,1,0,2,0,-15,2
34,5,12,1,1,5,12,1,3,4,0,0,0,3,2,-10,15
26,4,10,0,3,4,10,1,7,8,0,0,0,2,3,15,11
28,5,10,0,2,5,10,2,3,5,0,0,1,1,0,-14,13
35,6,16,2,7,6,16,3,4,7,1,0,1,2,0,-17,14
33,8,15,1,4,8,15,0,3,3,0,0,0,1,1,13,25
27,5,13,0,2,5,13,1,2,3,3,1,0,0,1,7,10
25,5,12,0,1,5,12,2,1,3,0,0,0,1,0,1,10
22,4,10,1,4,4,10,1,3,4,1,1,0,1,0,-22,11
19,2,6,0,2,2,6,0,3,3,1,0,0,1,0,-3,4
23,3,5,2,2,3,5,0,4,4,1,1,1,3,3,0,8
27,0,4,0,1,0,4,1,4,5,1,0,1,1,1,-13,0
26,1,5,0,3,1,5,0,3,3,1,0,0,0,0,-1,2
36,4,8,1,1,4,8,2,4,6,6,0,0,1,2,-13,9
41,3,8,3,5,3,8,1,7,8,2,0,0,1,3,-18,9
35,3,4,0,1,3,4,1,8,9,4,2,0,1,4,17,8
37,6,7,1,1,6,7,1,6,7,2,2,0,1,4,4,13
33,2,5,0,1,2,5,1,3,4,2,0,0,1,3,5,6
22,1,6,0,3,1,6,2,2,4,2,0,1,2,3,-5,3
22,1,7,0,1,1,7,0,2,2,1,1,0,2,5,-12,2
20,4,10,0,2,4,10,3,5,8,1,0,2,3,2,-20,10
25,8,9,2,2,8,9,0,2,2,0,0,2,2,3,3,18
32,7,14,0,3,7,14,2,6,8,1,0,4,1,3,-2,14
10,0,0,0,0,0,0,0,0,0,1,0,0,0,2,-11,1
17,3,10,0,4,3,10,1,2,3,0,1,0,0,0,-11,11
14,1,3,0,2,1,3,0,2,2,0,0,0,1,0,-13,4
6,1,4,0,1,1,4,0,0,0,0,0,0,0,0,-5,2
6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
36,6,12,4,5,6,12,0,3,3,6,0,2,1,1,-2,18
23,2,6,0,1,2,6,0,5,5,3,0,0,2,3,-15,8
37,7,17,2,5,7,17,1,4,5,6,0,1,3,1,18,20
39,6,14,0,3,6,14,0,7,7,4,1,0,1,3,11,12
36,9,16,2,6,9,16,1,1,2,5,2,0,2,2,6,22
32,1,9,0,3,1,9,0,1,1,5,0,0,3,4,-21,4
32,3,7,2,5,3,7,0,1,1,4,1,0,3,4,1,11
29,5,13,2,7,5,13,0,2,2,3,1,0,1,3,-21,12
32,3,14,1,5,3,14,0,2,2,6,1,0,1,3,4,8
32,4,9,0,0,4,9,6,5,11,2,0,1,1,3,-5,13
32,4,6,0,0,4,6,4,8,12,3,0,1,2,1,15,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,10,0,0,4,10,2,8,10,4,1,0,2,6,-4,9
21,1,7,0,0,1,7,1,6,7,1,1,0,0,4,-13,5
36,1,4,0,1,1,4,7,12,19,2,0,0,1,4,17,5
34,4,7,0,0,4,7,2,2,4,1,3,0,4,4,18,12
25,2,5,0,0,2,5,1,7,8,5,0,0,2,2,-6,4
32,6,10,0,0,6,10,4,8,12,3,0,0,3,2,4,16
9,1,2,0,0,1,2,2,1,3,0,0,0,0,0,-6,2
3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-5,0
2,1,2,0,1,1,2,0,0,0,0,0,0,0,0,2,2
4,0,2,0,2,0,2,0,0,0,0,0,1,0,0,-5,2
10,1,3,0,0,1,3,1,1,2,1,1,1,0,3,-24,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,1,1,1,1,0,1,1,1,0,1,0,0,3,3
25,6,13,3,6,6,13,1,0,1,5,0,0,4,2,1,18
28,8,14,2,5,8,14,0,1,1,1,1,0,1,1,-2,20
29,6,11,1,2,6,11,0,1,1,1,1,1,1,1,12,18
23,2,10,1,4,2,10,0,0,0,2,1,0,3,2,9,5
28,2,9,1,3,2,9,0,3,3,3,1,0,4,3,3,5
35,5,10,3,6,5,10,0,4,4,1,0,1,0,2,3,13
33,3,10,2,5,3,10,0,0,0,1,2,0,1,2,-1,9
43,6,10,2,3,6,10,0,3,3,1,0,0,2,3,-4,14
35,6,14,4,7,6,14,0,0,0,1,0,0,0,4,-1,16
32,6,9,2,4,6,9,1,1,2,0,1,0,1,4,5,16
31,3,13,0,3,3,13,0,1,1,11,1,0,5,0,-6,10
24,5,7,1,3,5,7,0,1,1,6,0,0,2,4,5,12
33,9,20,1,4,9,20,2,1,3,8,1,0,0,3,1,20
32,8,20,1,5,8,20,3,0,3,6,1,0,1,0,7,19
32,7,15,1,3,7,15,1,4,5,9,1,0,1,1,3,17
30,4,15,2,6,4,15,0,1,1,8,1,0,3,3,-13,11
31,12,19,3,4,12,19,1,2,3,4,1,0,1,0,7,29
31,9,18,4,5,9,18,0,2,2,3,1,0,2,4,9,27
32,6,16,0,3,6,16,0,2,2,6,0,0,3,0,-14,15
28,5,11,0,1,5,11,1,0,1,1,1,0,1,3,-19,13
31,7,11,0,0,7,11,1,3,4,0,0,4,1,4,8,15
28,12,17,0,1,12,17,3,5,8,0,1,2,1,3,1,31
32,5,13,0,1,5,13,0,6,6,0,1,5,0,5,-11,11
18,7,11,0,0,7,11,0,6,6,0,0,1,1,2,-6,16
26,9,17,0,0,9,17,0,6,6,1,0,1,2,3,10,20
40,3,11,0,0,3,11,2,7,9,3,0,4,1,4,-2,8
3,0,2,0,0,0,2,0,0,0,0,0,0,0,2,-2,0
24,0,4,0,0,0,4,0,0,0,1,1,0,2,1,-25,0
20,3,9,0,3,3,9,0,1,1,3,0,0,0,1,-4,6
35,4,8,3,5,4,8,2,3,5,6,1,1,3,0,10,11
26,2,9,1,4,2,9,0,1,1,4,1,0,0,1,-1,5
12,1,3,0,0,1,3,0,0,0,3,0,0,1,1,-5,2
15,2,2,0,0,2,2,1,3,4,0,0,1,2,1,12,6
14,1,2,1,1,1,2,0,1,1,0,1,0,0,4,-9,3
5,0,1,0,0,0,1,0,0,0,1,0,0,1,2,2,2
7,0,1,0,0,0,1,1,3,4,0,0,1,1,2,-3,1
4,2,2,0,0,2,2,0,0,0,0,0,1,0,0,5,5
14,3,4,1,1,3,4,0,2,2,0,0,0,0,2,0,7
11,2,3,0,0,2,3,1,4,5,0,0,0,0,3,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,6,1,3,3,6,0,2,2,0,0,0,0,2,0,7
27,4,10,1,5,4,10,2,2,4,2,0,0,1,2,-12,11
19,0,2,0,1,0,2,0,6,6,0,0,1,0,2,10,0
22,5,11,1,4,5,11,0,2,2,0,2,0,1,3,-19,11
18,3,5,1,2,3,5,0,1,1,1,3,0,0,2,-17,7
34,7,14,2,7,7,14,1,9,10,1,2,0,1,4,14,20
33,2,7,1,4,2,7,0,2,2,0,2,0,0,3,-4,5
28,1,5,0,2,1,5,0,3,3,0,0,0,1,2,-5,4
14,0,2,0,1,0,2,0,2,2,0,0,1,1,0,-16,0
21,4,7,0,1,4,7,0,2,2,1,1,1,2,0,-28,11
